[2026-02-10 11:57:17] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260210_115717.log | fname=
[2026-02-10 11:57:47] [INFO    ] [Worker-3] Worker-3 OCR completed in 18.97s | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 11:57:47] [INFO    ] [Worker-3] Worker-3 extracted 30 lines from 2 page(s) | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 11:57:47] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/12124087 Mismatch PepsiCo Company Name (PO).pdf.txt (0.0003s) | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 11:57:47] [INFO    ] [Worker-3] Worker-3 completed (OCR=18.97s, total=18.97s) | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 11:57:47] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:57:47] [INFO    ] [Worker-3] Worker-3 picked up task | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 11:57:47] [DEBUG   ] [MainProcess] File enqueued successfully (18/36) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 11:57:47] [DEBUG   ] [MainProcess] Putting file 19/36 into queue | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 11:57:47] [INFO    ] [Worker-3] Worker-3 starting OCR (0.03 MB) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 11:57:54] [INFO    ] [Worker-7] Worker-7 OCR completed in 7.97s | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 11:57:54] [INFO    ] [Worker-7] Worker-7 extracted 15 lines from 1 page(s) | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 11:57:54] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/34046864 Invalid Tax Info. (PO).pdf.txt (0.0002s) | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 11:57:54] [INFO    ] [Worker-7] Worker-7 completed (OCR=7.97s, total=7.97s) | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 11:57:54] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:57:54] [INFO    ] [Worker-7] Worker-7 picked up task | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 11:57:54] [INFO    ] [Worker-7] Worker-7 starting OCR (0.06 MB) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 11:57:54] [DEBUG   ] [MainProcess] File enqueued successfully (19/36) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 11:57:54] [DEBUG   ] [MainProcess] Putting file 20/36 into queue | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 11:57:55] [INFO    ] [Worker-1] Worker-1 OCR completed in 22.81s | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 11:57:55] [INFO    ] [Worker-1] Worker-1 extracted 45 lines from 3 page(s) | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 11:57:55] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/23996926 Manual Check of Indexing Lines (PO).pdf.txt (0.0002s) | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 11:57:55] [INFO    ] [Worker-1] Worker-1 completed (OCR=22.81s, total=22.81s) | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 11:57:55] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:57:55] [INFO    ] [Worker-1] Worker-1 picked up task | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 11:57:55] [INFO    ] [Worker-1] Worker-1 starting OCR (0.04 MB) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 11:57:55] [DEBUG   ] [MainProcess] File enqueued successfully (20/36) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 11:57:55] [DEBUG   ] [MainProcess] Putting file 21/36 into queue | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 11:57:56] [INFO    ] [Worker-9] Worker-9 OCR completed in 19.93s | fname=30313542 Suspected Duplicate (PO).pdf
[2026-02-10 11:57:56] [INFO    ] [Worker-9] Worker-9 extracted 45 lines from 3 page(s) | fname=30313542 Suspected Duplicate (PO).pdf
[2026-02-10 11:57:56] [INFO    ] [Worker-9] Worker-9 output written to ./ocr_output/30313542 Suspected Duplicate (PO).pdf.txt (0.0002s) | fname=30313542 Suspected Duplicate (PO).pdf
[2026-02-10 11:57:56] [INFO    ] [Worker-9] Worker-9 completed (OCR=19.93s, total=19.93s) | fname=30313542 Suspected Duplicate (PO).pdf
[2026-02-10 11:57:56] [DEBUG   ] [Worker-9] Worker-9 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:57:56] [INFO    ] [Worker-9] Worker-9 picked up task | fname=35294023 Please Index (NPO).pdf
[2026-02-10 11:57:56] [INFO    ] [Worker-9] Worker-9 starting OCR (0.04 MB) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 11:57:56] [DEBUG   ] [MainProcess] File enqueued successfully (21/36) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 11:57:56] [DEBUG   ] [MainProcess] Putting file 22/36 into queue | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 11:57:59] [INFO    ] [Worker-2] Worker-2 PaddleOCR model initialized in 41.66s | fname=INIT
[2026-02-10 11:57:59] [INFO    ] [Worker-2] Worker-2 entering processing loop | fname=INIT
[2026-02-10 11:57:59] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:57:59] [INFO    ] [Worker-2] Worker-2 picked up task | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 11:57:59] [INFO    ] [Worker-2] Worker-2 starting OCR (0.07 MB) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 11:57:59] [DEBUG   ] [MainProcess] File enqueued successfully (22/36) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 11:57:59] [DEBUG   ] [MainProcess] Putting file 23/36 into queue | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 11:58:00] [INFO    ] [Worker-3] Worker-3 OCR completed in 13.46s | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 11:58:00] [INFO    ] [Worker-3] Worker-3 extracted 30 lines from 2 page(s) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 11:58:00] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/34388480 Invalid Requestor ID (NPO).pdf.txt (0.0002s) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 11:58:00] [INFO    ] [Worker-3] Worker-3 completed (OCR=13.46s, total=13.46s) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 11:58:00] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:00] [INFO    ] [Worker-3] Worker-3 picked up task | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 11:58:00] [INFO    ] [Worker-3] Worker-3 starting OCR (0.06 MB) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 11:58:00] [DEBUG   ] [MainProcess] File enqueued successfully (23/36) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 11:58:00] [DEBUG   ] [MainProcess] Putting file 24/36 into queue | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 11:58:01] [INFO    ] [Worker-0] Worker-0 OCR completed in 20.81s | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 11:58:01] [INFO    ] [Worker-0] Worker-0 extracted 45 lines from 3 page(s) | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 11:58:01] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/33365033 Unable to Determine Company Code (NPO).pdf.txt (0.0002s) | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 11:58:01] [INFO    ] [Worker-0] Worker-0 completed (OCR=20.81s, total=20.81s) | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 11:58:01] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:01] [INFO    ] [Worker-0] Worker-0 picked up task | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 11:58:01] [INFO    ] [Worker-0] Worker-0 starting OCR (0.03 MB) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 11:58:01] [DEBUG   ] [MainProcess] File enqueued successfully (24/36) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 11:58:01] [DEBUG   ] [MainProcess] Putting file 25/36 into queue | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 11:58:02] [INFO    ] [Worker-5] Worker-5 OCR completed in 26.16s | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 11:58:02] [INFO    ] [Worker-5] Worker-5 extracted 45 lines from 3 page(s) | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 11:58:02] [INFO    ] [Worker-5] Worker-5 output written to ./ocr_output/32527148 UOM Mismatch (PO).pdf.txt (0.0004s) | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 11:58:02] [INFO    ] [Worker-5] Worker-5 completed (OCR=26.16s, total=26.16s) | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 11:58:02] [DEBUG   ] [Worker-5] Worker-5 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:02] [INFO    ] [Worker-5] Worker-5 picked up task | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 11:58:02] [DEBUG   ] [MainProcess] File enqueued successfully (25/36) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 11:58:02] [INFO    ] [Worker-5] Worker-5 starting OCR (0.05 MB) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 11:58:02] [DEBUG   ] [MainProcess] Putting file 26/36 into queue | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 11:58:06] [INFO    ] [Worker-4] Worker-4 OCR completed in 18.88s | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 11:58:06] [INFO    ] [Worker-4] Worker-4 extracted 30 lines from 2 page(s) | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 11:58:06] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/34260911 Missing Item Qty. (PO).pdf.txt (0.0002s) | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 11:58:06] [INFO    ] [Worker-4] Worker-4 completed (OCR=18.88s, total=18.89s) | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 11:58:06] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:06] [INFO    ] [Worker-4] Worker-4 picked up task | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 11:58:06] [INFO    ] [Worker-4] Worker-4 starting OCR (0.03 MB) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 11:58:06] [DEBUG   ] [MainProcess] File enqueued successfully (26/36) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 11:58:06] [DEBUG   ] [MainProcess] Putting file 27/36 into queue | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 11:58:08] [INFO    ] [Worker-8] Worker-8 OCR completed in 39.85s | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 11:58:08] [INFO    ] [Worker-8] Worker-8 extracted 90 lines from 6 page(s) | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 11:58:08] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output/23867942 Invoice Older than Allowed (PO).pdf.txt (0.0001s) | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 11:58:08] [INFO    ] [Worker-8] Worker-8 completed (OCR=39.85s, total=39.85s) | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 11:58:08] [DEBUG   ] [Worker-8] Worker-8 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:08] [INFO    ] [Worker-8] Worker-8 picked up task | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 11:58:08] [INFO    ] [Worker-8] Worker-8 starting OCR (0.02 MB) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 11:58:08] [DEBUG   ] [MainProcess] File enqueued successfully (27/36) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 11:58:08] [DEBUG   ] [MainProcess] Putting file 28/36 into queue | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 11:58:13] [INFO    ] [Worker-0] Worker-0 OCR completed in 11.58s | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 11:58:13] [INFO    ] [Worker-0] Worker-0 extracted 30 lines from 2 page(s) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 11:58:13] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/36289412 Missing Invoice Date (PO).pdf.txt (0.0002s) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 11:58:13] [INFO    ] [Worker-0] Worker-0 completed (OCR=11.58s, total=11.58s) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 11:58:13] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:13] [INFO    ] [Worker-0] Worker-0 picked up task | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 11:58:13] [INFO    ] [Worker-0] Worker-0 starting OCR (0.02 MB) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 11:58:13] [DEBUG   ] [MainProcess] File enqueued successfully (28/36) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 11:58:13] [DEBUG   ] [MainProcess] Putting file 29/36 into queue | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 11:58:14] [INFO    ] [Worker-1] Worker-1 OCR completed in 19.26s | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 11:58:14] [INFO    ] [Worker-1] Worker-1 extracted 30 lines from 2 page(s) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 11:58:14] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/34728178 Vendor Mismatch (PO).pdf.txt (0.0002s) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 11:58:14] [INFO    ] [Worker-1] Worker-1 completed (OCR=19.26s, total=19.26s) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 11:58:14] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:14] [INFO    ] [Worker-1] Worker-1 picked up task | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 11:58:14] [INFO    ] [Worker-1] Worker-1 starting OCR (0.03 MB) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 11:58:14] [DEBUG   ] [MainProcess] File enqueued successfully (29/36) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 11:58:14] [DEBUG   ] [MainProcess] Putting file 30/36 into queue | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 11:58:18] [INFO    ] [Worker-9] Worker-9 OCR completed in 22.33s | fname=35294023 Please Index (NPO).pdf
[2026-02-10 11:58:18] [INFO    ] [Worker-9] Worker-9 extracted 45 lines from 3 page(s) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 11:58:18] [INFO    ] [Worker-9] Worker-9 output written to ./ocr_output/35294023 Please Index (NPO).pdf.txt (0.0002s) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 11:58:18] [INFO    ] [Worker-9] Worker-9 completed (OCR=22.33s, total=22.33s) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 11:58:18] [DEBUG   ] [Worker-9] Worker-9 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:18] [INFO    ] [Worker-9] Worker-9 picked up task | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 11:58:18] [INFO    ] [Worker-9] Worker-9 starting OCR (0.04 MB) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 11:58:18] [DEBUG   ] [MainProcess] File enqueued successfully (30/36) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 11:58:18] [DEBUG   ] [MainProcess] Putting file 31/36 into queue | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 11:58:19] [INFO    ] [Worker-8] Worker-8 OCR completed in 10.82s | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 11:58:19] [INFO    ] [Worker-8] Worker-8 extracted 30 lines from 2 page(s) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 11:58:19] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output/36364887 Accounting Vendor Maintenance Required (PO).pdf.txt (0.0003s) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 11:58:19] [INFO    ] [Worker-8] Worker-8 completed (OCR=10.82s, total=10.82s) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 11:58:19] [DEBUG   ] [Worker-8] Worker-8 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:19] [INFO    ] [Worker-8] Worker-8 picked up task | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 11:58:19] [DEBUG   ] [MainProcess] File enqueued successfully (31/36) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 11:58:19] [INFO    ] [Worker-8] Worker-8 starting OCR (0.03 MB) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 11:58:19] [DEBUG   ] [MainProcess] Putting file 32/36 into queue | fname=37691076 Please Index (PO).pdf
[2026-02-10 11:58:20] [INFO    ] [Worker-0] Worker-0 OCR completed in 7.67s | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 11:58:20] [INFO    ] [Worker-0] Worker-0 extracted 15 lines from 1 page(s) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 11:58:20] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/36532827   Missing Mandatory Information (NPO).pdf.txt (0.0003s) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 11:58:20] [INFO    ] [Worker-0] Worker-0 completed (OCR=7.67s, total=7.67s) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 11:58:20] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:20] [INFO    ] [Worker-0] Worker-0 picked up task | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 11:58:20] [INFO    ] [Worker-0] Worker-0 starting OCR (0.03 MB) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 11:58:20] [DEBUG   ] [MainProcess] File enqueued successfully (32/36) | fname=37691076 Please Index (PO).pdf
[2026-02-10 11:58:20] [DEBUG   ] [MainProcess] Putting file 33/36 into queue | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 11:58:22] [INFO    ] [Worker-3] Worker-3 OCR completed in 21.83s | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 11:58:22] [INFO    ] [Worker-3] Worker-3 extracted 45 lines from 3 page(s) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 11:58:22] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/36114864 Invalid Tax Info (NPO).pdf.txt (0.0001s) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 11:58:22] [INFO    ] [Worker-3] Worker-3 completed (OCR=21.83s, total=21.83s) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 11:58:22] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:22] [INFO    ] [Worker-3] Worker-3 picked up task | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 11:58:22] [INFO    ] [Worker-3] Worker-3 starting OCR (0.06 MB) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 11:58:22] [DEBUG   ] [MainProcess] File enqueued successfully (33/36) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 11:58:22] [DEBUG   ] [MainProcess] Putting file 34/36 into queue | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 11:58:24] [INFO    ] [Worker-2] Worker-2 OCR completed in 25.45s | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 11:58:24] [INFO    ] [Worker-2] Worker-2 extracted 45 lines from 3 page(s) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 11:58:24] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/35659400  Company Code Mismatch (PO).pdf.txt (0.0003s) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 11:58:24] [INFO    ] [Worker-2] Worker-2 completed (OCR=25.45s, total=25.46s) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 11:58:24] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:24] [INFO    ] [Worker-2] Worker-2 picked up task | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 11:58:24] [DEBUG   ] [MainProcess] File enqueued successfully (34/36) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 11:58:24] [INFO    ] [Worker-2] Worker-2 starting OCR (0.01 MB) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 11:58:24] [DEBUG   ] [MainProcess] Putting file 35/36 into queue | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 11:58:25] [INFO    ] [Worker-7] Worker-7 OCR completed in 31.14s | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 11:58:25] [INFO    ] [Worker-7] Worker-7 extracted 60 lines from 4 page(s) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 11:58:25] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/34606454 Multiple Bank Accounts Exist (PO).pdf.txt (0.0002s) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 11:58:25] [INFO    ] [Worker-7] Worker-7 completed (OCR=31.14s, total=31.14s) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 11:58:25] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:25] [INFO    ] [Worker-7] Worker-7 picked up task | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 11:58:25] [INFO    ] [Worker-7] Worker-7 starting OCR (0.02 MB) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 11:58:25] [DEBUG   ] [MainProcess] File enqueued successfully (35/36) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 11:58:25] [DEBUG   ] [MainProcess] Putting file 36/36 into queue | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 11:58:27] [INFO    ] [Worker-4] Worker-4 OCR completed in 21.10s | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 11:58:27] [INFO    ] [Worker-4] Worker-4 extracted 45 lines from 3 page(s) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 11:58:27] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/36292740 Suspected Duplicate (NPO).pdf.txt (0.0003s) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 11:58:27] [INFO    ] [Worker-4] Worker-4 completed (OCR=21.10s, total=21.10s) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 11:58:27] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:27] [INFO    ] [Worker-4] Worker-4 picked up task | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 11:58:27] [INFO    ] [Worker-4] Worker-4 starting OCR (0.04 MB) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 11:58:27] [DEBUG   ] [MainProcess] File enqueued successfully (36/36) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 11:58:27] [INFO    ] [MainProcess] All 36 files enqueued in 69.607s | fname=ENQUEUE
[2026-02-10 11:58:27] [INFO    ] [MainProcess] Sending 10 sentinel(s) to shut down workers | fname=SHUTDOWN
[2026-02-10 11:58:28] [INFO    ] [Worker-5] Worker-5 OCR completed in 25.30s | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 11:58:28] [INFO    ] [Worker-5] Worker-5 extracted 45 lines from 3 page(s) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 11:58:28] [INFO    ] [Worker-5] Worker-5 output written to ./ocr_output/36289708  Process Non Invoice Document.pdf.txt (0.0002s) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 11:58:28] [INFO    ] [Worker-5] Worker-5 completed (OCR=25.30s, total=25.30s) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 11:58:28] [DEBUG   ] [Worker-5] Worker-5 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:28] [INFO    ] [Worker-5] Worker-5 picked up task | fname=37691076 Please Index (PO).pdf
[2026-02-10 11:58:28] [INFO    ] [Worker-5] Worker-5 starting OCR (0.06 MB) | fname=37691076 Please Index (PO).pdf
[2026-02-10 11:58:32] [INFO    ] [Worker-1] Worker-1 OCR completed in 17.67s | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 11:58:32] [INFO    ] [Worker-1] Worker-1 extracted 30 lines from 2 page(s) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 11:58:32] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/36761716 Invoice Older than Allowed (NPO).pdf.txt (0.0003s) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 11:58:32] [INFO    ] [Worker-1] Worker-1 completed (OCR=17.67s, total=17.67s) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 11:58:32] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 11:58:32] [INFO    ] [Worker-1] Worker-1 picked up task | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 11:58:32] [INFO    ] [Worker-1] Worker-1 starting OCR (0.18 MB) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 11:58:33] [INFO    ] [Worker-2] Worker-2 OCR completed in 8.44s | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 11:58:33] [INFO    ] [Worker-2] Worker-2 extracted 15 lines from 1 page(s) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 11:58:33] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/37654394 Invalid PO Number (PO).pdf.txt (0.0002s) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 11:58:33] [INFO    ] [Worker-2] Worker-2 completed (OCR=8.44s, total=8.44s) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 11:58:33] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
