[2026-02-10 12:03:58] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260210_120358.log | fname=
[2026-02-10 12:04:24] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/34046864 Invalid Tax Info. (PO).pdf.txt (0.0002s) | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 12:04:24] [INFO    ] [Worker-7] Worker-7 completed (OCR=9.09s, total=9.09s) | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 12:04:24] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:24] [INFO    ] [Worker-7] Worker-7 picked up task | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:04:24] [INFO    ] [Worker-7] Worker-7 starting OCR (0.03 MB) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:04:24] [DEBUG   ] [MainProcess] File enqueued successfully (18/36) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:04:24] [DEBUG   ] [MainProcess] Putting file 19/36 into queue | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:04:26] [INFO    ] [Worker-0] Worker-0 OCR completed in 20.35s | fname=30313542 Suspected Duplicate (PO).pdf
[2026-02-10 12:04:26] [INFO    ] [Worker-0] Worker-0 extracted 45 lines from 3 page(s) | fname=30313542 Suspected Duplicate (PO).pdf
[2026-02-10 12:04:26] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/30313542 Suspected Duplicate (PO).pdf.txt (0.0002s) | fname=30313542 Suspected Duplicate (PO).pdf
[2026-02-10 12:04:26] [INFO    ] [Worker-0] Worker-0 completed (OCR=20.35s, total=20.35s) | fname=30313542 Suspected Duplicate (PO).pdf
[2026-02-10 12:04:26] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:26] [INFO    ] [Worker-0] Worker-0 picked up task | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:04:26] [INFO    ] [Worker-0] Worker-0 starting OCR (0.06 MB) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:04:26] [DEBUG   ] [MainProcess] File enqueued successfully (19/36) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:04:26] [DEBUG   ] [MainProcess] Putting file 20/36 into queue | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:04:27] [INFO    ] [Worker-2] Worker-2 OCR completed in 21.68s | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 12:04:27] [INFO    ] [Worker-2] Worker-2 extracted 30 lines from 2 page(s) | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 12:04:27] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/12124087 Mismatch PepsiCo Company Name (PO).pdf.txt (0.0002s) | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 12:04:27] [INFO    ] [Worker-2] Worker-2 completed (OCR=21.68s, total=21.68s) | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 12:04:27] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:27] [INFO    ] [Worker-2] Worker-2 picked up task | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:04:27] [INFO    ] [Worker-2] Worker-2 starting OCR (0.04 MB) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:04:27] [DEBUG   ] [MainProcess] File enqueued successfully (20/36) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:04:27] [DEBUG   ] [MainProcess] Putting file 21/36 into queue | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:04:29] [INFO    ] [Worker-3] Worker-3 OCR completed in 23.45s | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 12:04:29] [INFO    ] [Worker-3] Worker-3 extracted 45 lines from 3 page(s) | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 12:04:29] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/32527148 UOM Mismatch (PO).pdf.txt (0.0003s) | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 12:04:29] [INFO    ] [Worker-3] Worker-3 completed (OCR=23.45s, total=23.45s) | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 12:04:29] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:29] [INFO    ] [Worker-3] Worker-3 picked up task | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:04:29] [INFO    ] [Worker-3] Worker-3 starting OCR (0.04 MB) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:04:29] [DEBUG   ] [MainProcess] File enqueued successfully (21/36) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:04:29] [DEBUG   ] [MainProcess] Putting file 22/36 into queue | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:04:30] [INFO    ] [Worker-8] Worker-8 OCR completed in 23.44s | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 12:04:30] [INFO    ] [Worker-8] Worker-8 extracted 45 lines from 3 page(s) | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 12:04:30] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output/33365033 Unable to Determine Company Code (NPO).pdf.txt (0.0003s) | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 12:04:30] [INFO    ] [Worker-8] Worker-8 completed (OCR=23.44s, total=23.44s) | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 12:04:30] [DEBUG   ] [Worker-8] Worker-8 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:30] [INFO    ] [Worker-8] Worker-8 picked up task | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:04:30] [DEBUG   ] [MainProcess] File enqueued successfully (22/36) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:04:30] [INFO    ] [Worker-8] Worker-8 starting OCR (0.07 MB) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:04:30] [DEBUG   ] [MainProcess] Putting file 23/36 into queue | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:04:33] [INFO    ] [Worker-1] Worker-1 OCR completed in 27.12s | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 12:04:33] [INFO    ] [Worker-1] Worker-1 extracted 45 lines from 3 page(s) | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 12:04:33] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/23996926 Manual Check of Indexing Lines (PO).pdf.txt (0.0002s) | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 12:04:33] [INFO    ] [Worker-1] Worker-1 completed (OCR=27.12s, total=27.12s) | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 12:04:33] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:33] [INFO    ] [Worker-1] Worker-1 picked up task | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:04:33] [INFO    ] [Worker-1] Worker-1 starting OCR (0.06 MB) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:04:33] [DEBUG   ] [MainProcess] File enqueued successfully (23/36) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:04:33] [DEBUG   ] [MainProcess] Putting file 24/36 into queue | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:04:37] [INFO    ] [Worker-7] Worker-7 OCR completed in 12.58s | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:04:37] [INFO    ] [Worker-7] Worker-7 extracted 30 lines from 2 page(s) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:04:37] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/34388480 Invalid Requestor ID (NPO).pdf.txt (0.0003s) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:04:37] [INFO    ] [Worker-7] Worker-7 completed (OCR=12.58s, total=12.59s) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:04:37] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:37] [INFO    ] [Worker-7] Worker-7 picked up task | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:04:37] [INFO    ] [Worker-7] Worker-7 starting OCR (0.03 MB) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:04:37] [DEBUG   ] [MainProcess] File enqueued successfully (24/36) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:04:37] [DEBUG   ] [MainProcess] Putting file 25/36 into queue | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:04:38] [INFO    ] [Worker-6] Worker-6 OCR completed in 14.65s | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 12:04:38] [INFO    ] [Worker-6] Worker-6 extracted 30 lines from 2 page(s) | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 12:04:38] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output/34260911 Missing Item Qty. (PO).pdf.txt (0.0003s) | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 12:04:38] [INFO    ] [Worker-6] Worker-6 completed (OCR=14.65s, total=14.65s) | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 12:04:38] [DEBUG   ] [Worker-6] Worker-6 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:38] [INFO    ] [Worker-6] Worker-6 picked up task | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:04:38] [INFO    ] [Worker-6] Worker-6 starting OCR (0.05 MB) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:04:38] [DEBUG   ] [MainProcess] File enqueued successfully (25/36) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:04:38] [DEBUG   ] [MainProcess] Putting file 26/36 into queue | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:04:45] [INFO    ] [Worker-2] Worker-2 OCR completed in 18.11s | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:04:45] [INFO    ] [Worker-2] Worker-2 extracted 30 lines from 2 page(s) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:04:45] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/34728178 Vendor Mismatch (PO).pdf.txt (0.0003s) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:04:45] [INFO    ] [Worker-2] Worker-2 completed (OCR=18.11s, total=18.11s) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:04:45] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:45] [INFO    ] [Worker-2] Worker-2 picked up task | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:04:45] [INFO    ] [Worker-2] Worker-2 starting OCR (0.03 MB) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:04:45] [DEBUG   ] [MainProcess] File enqueued successfully (26/36) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:04:45] [DEBUG   ] [MainProcess] Putting file 27/36 into queue | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:04:48] [INFO    ] [Worker-4] Worker-4 OCR completed in 42.80s | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 12:04:48] [INFO    ] [Worker-4] Worker-4 extracted 90 lines from 6 page(s) | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 12:04:48] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/23867942 Invoice Older than Allowed (PO).pdf.txt (0.0004s) | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 12:04:48] [INFO    ] [Worker-4] Worker-4 completed (OCR=42.80s, total=42.80s) | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 12:04:48] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:48] [INFO    ] [Worker-4] Worker-4 picked up task | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:04:48] [DEBUG   ] [MainProcess] File enqueued successfully (27/36) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:04:48] [DEBUG   ] [MainProcess] Putting file 28/36 into queue | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:04:48] [INFO    ] [Worker-4] Worker-4 starting OCR (0.02 MB) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:04:49] [INFO    ] [Worker-3] Worker-3 OCR completed in 19.91s | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:04:49] [INFO    ] [Worker-3] Worker-3 extracted 45 lines from 3 page(s) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:04:49] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/35294023 Please Index (NPO).pdf.txt (0.0003s) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:04:49] [INFO    ] [Worker-3] Worker-3 completed (OCR=19.91s, total=19.91s) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:04:49] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:49] [INFO    ] [Worker-3] Worker-3 picked up task | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:04:49] [INFO    ] [Worker-3] Worker-3 starting OCR (0.02 MB) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:04:49] [DEBUG   ] [MainProcess] File enqueued successfully (28/36) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:04:49] [DEBUG   ] [MainProcess] Putting file 29/36 into queue | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-7] Worker-7 OCR completed in 12.72s | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-7] Worker-7 extracted 30 lines from 2 page(s) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/36289412 Missing Invoice Date (PO).pdf.txt (0.0002s) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-7] Worker-7 completed (OCR=12.72s, total=12.72s) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:04:50] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:50] [INFO    ] [Worker-7] Worker-7 picked up task | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-7] Worker-7 starting OCR (0.03 MB) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:04:50] [DEBUG   ] [MainProcess] File enqueued successfully (29/36) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:04:50] [DEBUG   ] [MainProcess] Putting file 30/36 into queue | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-8] Worker-8 OCR completed in 19.99s | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-8] Worker-8 extracted 45 lines from 3 page(s) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output/35659400  Company Code Mismatch (PO).pdf.txt (0.0005s) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-8] Worker-8 completed (OCR=19.99s, total=19.99s) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:04:50] [DEBUG   ] [Worker-8] Worker-8 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:50] [INFO    ] [Worker-8] Worker-8 picked up task | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:04:50] [INFO    ] [Worker-8] Worker-8 starting OCR (0.04 MB) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:04:50] [DEBUG   ] [MainProcess] File enqueued successfully (30/36) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:04:50] [DEBUG   ] [MainProcess] Putting file 31/36 into queue | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-3] Worker-3 OCR completed in 7.14s | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-3] Worker-3 extracted 15 lines from 1 page(s) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/36532827   Missing Mandatory Information (NPO).pdf.txt (0.0003s) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-3] Worker-3 completed (OCR=7.14s, total=7.14s) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:04:57] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:57] [DEBUG   ] [MainProcess] File enqueued successfully (31/36) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-3] Worker-3 picked up task | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:04:57] [DEBUG   ] [MainProcess] Putting file 32/36 into queue | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-3] Worker-3 starting OCR (0.03 MB) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-1] Worker-1 OCR completed in 24.00s | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-1] Worker-1 extracted 45 lines from 3 page(s) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/36114864 Invalid Tax Info (NPO).pdf.txt (0.0002s) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-1] Worker-1 completed (OCR=24.00s, total=24.00s) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:04:57] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:04:57] [DEBUG   ] [MainProcess] File enqueued successfully (32/36) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-1] Worker-1 picked up task | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:04:57] [INFO    ] [Worker-1] Worker-1 starting OCR (0.03 MB) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:04:57] [DEBUG   ] [MainProcess] Putting file 33/36 into queue | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:05:01] [INFO    ] [Worker-0] Worker-0 OCR completed in 34.68s | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:05:01] [INFO    ] [Worker-0] Worker-0 extracted 60 lines from 4 page(s) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:05:01] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/34606454 Multiple Bank Accounts Exist (PO).pdf.txt (0.0002s) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:05:01] [INFO    ] [Worker-0] Worker-0 completed (OCR=34.68s, total=34.69s) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:05:01] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:01] [INFO    ] [Worker-0] Worker-0 picked up task | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:05:01] [INFO    ] [Worker-0] Worker-0 starting OCR (0.06 MB) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:05:01] [DEBUG   ] [MainProcess] File enqueued successfully (33/36) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:05:01] [DEBUG   ] [MainProcess] Putting file 34/36 into queue | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:05:02] [INFO    ] [Worker-4] Worker-4 OCR completed in 13.30s | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:05:02] [INFO    ] [Worker-4] Worker-4 extracted 30 lines from 2 page(s) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:05:02] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/36364887 Accounting Vendor Maintenance Required (PO).pdf.txt (0.0004s) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:05:02] [INFO    ] [Worker-4] Worker-4 completed (OCR=13.30s, total=13.30s) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:05:02] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:02] [INFO    ] [Worker-4] Worker-4 picked up task | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:05:02] [INFO    ] [Worker-4] Worker-4 starting OCR (0.01 MB) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:05:02] [DEBUG   ] [MainProcess] File enqueued successfully (34/36) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:05:02] [DEBUG   ] [MainProcess] Putting file 35/36 into queue | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:05:03] [INFO    ] [Worker-6] Worker-6 OCR completed in 25.29s | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:05:03] [INFO    ] [Worker-6] Worker-6 extracted 45 lines from 3 page(s) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:05:03] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output/36289708  Process Non Invoice Document.pdf.txt (0.0003s) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:05:03] [INFO    ] [Worker-6] Worker-6 completed (OCR=25.29s, total=25.29s) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:05:03] [DEBUG   ] [Worker-6] Worker-6 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:03] [INFO    ] [Worker-6] Worker-6 picked up task | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:05:03] [INFO    ] [Worker-6] Worker-6 starting OCR (0.02 MB) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:05:03] [DEBUG   ] [MainProcess] File enqueued successfully (35/36) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:05:03] [DEBUG   ] [MainProcess] Putting file 36/36 into queue | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:05:04] [INFO    ] [Worker-7] Worker-7 OCR completed in 13.97s | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:05:04] [INFO    ] [Worker-7] Worker-7 extracted 30 lines from 2 page(s) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:05:04] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/36761716 Invoice Older than Allowed (NPO).pdf.txt (0.0002s) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:05:04] [INFO    ] [Worker-7] Worker-7 completed (OCR=13.97s, total=13.97s) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:05:04] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:04] [INFO    ] [Worker-7] Worker-7 picked up task | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:05:04] [INFO    ] [Worker-7] Worker-7 starting OCR (0.04 MB) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:05:04] [DEBUG   ] [MainProcess] File enqueued successfully (36/36) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:05:04] [INFO    ] [MainProcess] All 36 files enqueued in 65.625s | fname=ENQUEUE
[2026-02-10 12:05:04] [INFO    ] [MainProcess] Sending 9 sentinel(s) to shut down workers | fname=SHUTDOWN
[2026-02-10 12:05:07] [INFO    ] [Worker-8] Worker-8 OCR completed in 17.01s | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-8] Worker-8 extracted 45 lines from 3 page(s) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output/37151454 Process Non-PO Credit Memo (NPO).pdf.txt (0.0003s) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-8] Worker-8 completed (OCR=17.01s, total=17.01s) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:05:07] [DEBUG   ] [Worker-8] Worker-8 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:07] [INFO    ] [Worker-8] Worker-8 picked up task | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-8] Worker-8 starting OCR (0.06 MB) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-2] Worker-2 OCR completed in 21.91s | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-2] Worker-2 extracted 45 lines from 3 page(s) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/36292740 Suspected Duplicate (NPO).pdf.txt (0.0003s) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-2] Worker-2 completed (OCR=21.91s, total=21.91s) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:05:07] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:05:07] [INFO    ] [Worker-2] Worker-2 picked up task | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-2] Worker-2 starting OCR (0.18 MB) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-5] Worker-5 OCR completed in 52.94s | fname=33815264 Invalid Currency (NPO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-5] Worker-5 extracted 105 lines from 7 page(s) | fname=33815264 Invalid Currency (NPO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-5] Worker-5 output written to ./ocr_output/33815264 Invalid Currency (NPO).pdf.txt (0.0002s) | fname=33815264 Invalid Currency (NPO).pdf
[2026-02-10 12:05:07] [INFO    ] [Worker-5] Worker-5 completed (OCR=52.94s, total=52.94s) | fname=33815264 Invalid Currency (NPO).pdf
