[2026-03-20 10:25:01] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260320_102501.log | fname=
[2026-03-20 10:25:29] [INFO    ] [Worker-5]   cost_center: None | fname=SAPS4_5100087022_US28_PFNAUS_2026_999884314.pdf
[2026-03-20 10:25:29] [INFO    ] [Worker-5]   vendor_name: CINTAS CORP | fname=SAPS4_5100087022_US28_PFNAUS_2026_999884314.pdf
[2026-03-20 10:25:29] [INFO    ] [Worker-5]   vendor_address: P.O. Box 630910, Cincinnati, OH 45263-0910 | fname=SAPS4_5100087022_US28_PFNAUS_2026_999884314.pdf
[2026-03-20 10:25:29] [INFO    ] [Worker-5]   po_line_items: [{'description': 'WATERBREAK COOLER AGREEMENT', 'quantity': 8.0, 'net_price': 49.5}] | fname=SAPS4_5100087022_US28_PFNAUS_2026_999884314.pdf
[2026-03-20 10:25:29] [INFO    ] [Worker-5] Worker-5 LLM result saved to ./ocr_output_march_20/SAPS4_5100087022_US28_PFNAUS_2026_999884314.pdf.llm.json | fname=SAPS4_5100087022_US28_PFNAUS_2026_999884314.pdf
[2026-03-20 10:25:29] [INFO    ] [Worker-5] Worker-5 completed (OCR=4.88s, total=6.62s) | fname=SAPS4_5100087022_US28_PFNAUS_2026_999884314.pdf
[2026-03-20 10:25:29] [DEBUG   ] [Worker-5] Worker-5 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:29] [INFO    ] [Worker-5] Worker-5 picked up task | fname=SAPS4_5100106021_US30_PFNAUS_2026_999930784.pdf
[2026-03-20 10:25:29] [INFO    ] [Worker-5] Worker-5 starting OCR (0.07 MB) | fname=SAPS4_5100106021_US30_PFNAUS_2026_999930784.pdf
[2026-03-20 10:25:29] [DEBUG   ] [MainProcess] File enqueued successfully (27/56) | fname=SAPS4_5100121006_US30_PFNAUS_2026_999885270.pdf
[2026-03-20 10:25:29] [DEBUG   ] [MainProcess] Putting file 28/56 into queue | fname=SAPS4_5100122054_US29_PFNAUS_2026_999872683.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0] Worker-0 LLM response status=200 in 2.03s | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0] Worker-0 LLM invoice_data fields: | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   invoice_number: 04S7230410 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   invoice_date: Friday 13 Feb 2026 10:32 AM GMT-08:00 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   invoice_amount: 87.20 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   invoice_currency: ['USD'] | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   tax_amount: 7.20 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   po_number: ['M413532883'] | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   gl_account_number: None | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   freight_and_handling_charges: None | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   cost_center: None | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   vendor_name: NORTHWEST HANDLING SYSTEMS INC | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   vendor_address: NORTH WEST HANDLING SYSTEMS INC, 1100 SW 7th St, Renton, WA 98057-2939, United States, Address ID: US29 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   po_line_items: [{'description': 'Material Not Available / racking warehouse repair', 'quantity': '80.0', 'net_price': '1.0'}] | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0] Worker-0 LLM raw_response fields: | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   invoice_number: 04S7230410 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   invoice_date: Friday 13 Feb 2026 10:32 AM GMT-08:00 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   invoice_amount: ../../../87.20 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   invoice_currency: ['USD'] | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   tax_amount: 7.20 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   po_number: ['M413532883'] | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   gl_account_number: None | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   freight_and_handling_charges: None | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   cost_center: None | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   vendor_name: NORTHWEST HANDLING SYSTEMS INC | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   vendor_address: NORTH WEST HANDLING SYSTEMS INC, 1100 SW 7th St, Renton, WA 98057-2939, United States, Address ID: US29 | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0]   po_line_items: [{'description': 'Material Not Available / racking warehouse repair', 'quantity': 80.0, 'net_price': 1.0}] | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0] Worker-0 LLM result saved to ./ocr_output_march_20/SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf.llm.json | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0] Worker-0 completed (OCR=12.48s, total=14.52s) | fname=SAPS4_5100075062_US29_PFNAUS_2026_999872938.pdf
[2026-03-20 10:25:31] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:31] [INFO    ] [Worker-0] Worker-0 picked up task | fname=SAPS4_5100112518_US30_PFNAUS_2026_999706573.pdf
[2026-03-20 10:25:31] [DEBUG   ] [MainProcess] File enqueued successfully (28/56) | fname=SAPS4_5100122054_US29_PFNAUS_2026_999872683.pdf
[2026-03-20 10:25:31] [INFO    ] [Worker-0] Worker-0 starting OCR (0.62 MB) | fname=SAPS4_5100112518_US30_PFNAUS_2026_999706573.pdf
[2026-03-20 10:25:31] [DEBUG   ] [MainProcess] Putting file 29/56 into queue | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:33] [INFO    ] [Worker-8] Worker-8 OCR completed in 7.00s | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:33] [DEBUG   ] [Worker-8] Page 1: 83 segments, 82 kept after confidence filter
[2026-03-20 10:25:33] [DEBUG   ] [Worker-8] Page 2: 12 segments, 12 kept after confidence filter
[2026-03-20 10:25:33] [DEBUG   ] [Worker-8] Page 3: 20 segments, 19 kept after confidence filter
[2026-03-20 10:25:33] [INFO    ] [Worker-8] Worker-8 merge_text_with_spaces produced 75 lines from 3 page(s) | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:33] [INFO    ] [Worker-8] Worker-8 output written to ./ocr_output_march_20/SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf.txt (0.0002s) | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:33] [INFO    ] [Worker-8] Worker-8 calling LLM API (75 lines) | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8] Worker-8 LLM response status=200 in 2.31s | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8] Worker-8 LLM invoice_data fields: | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   invoice_number: W115 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   invoice_date: December 29, 2025 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   invoice_amount: 862.26 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   invoice_currency: ['USD'] | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   tax_amount: 48.26 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   po_number: ['M413194265'] | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   gl_account_number: None | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   freight_and_handling_charges: None | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   cost_center: None | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   vendor_name: RSI Services/Springtime Air, LLC | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   vendor_address: 4929 Treaschwig Rd, Spring, TX 77373 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   po_line_items: [{'description': 'Standard preventative maintenance cleaning with chemicals. Remove all components and hand wash them. reassembled components and ran a 30 minute cleaning cycle with proper cleaning solution. Ran 3 freeze cycles to ensure proper operation per manufacture specifications. Notes : GATE CODE 9647#', 'quantity': '3.0', 'net_price': '585.0'}, {'description': 'Commercial Service Call', 'quantity': None, 'net_price': '229.0'}] | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8] Worker-8 LLM raw_response fields: | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   invoice_number: W115 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   invoice_date: December 29, 2025 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   invoice_amount: ../../../862.26 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   invoice_currency: ['USD'] | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   tax_amount: 48.26 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   po_number: ['M413194265'] | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   gl_account_number: None | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   freight_and_handling_charges: None | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   cost_center: None | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   vendor_name: RSI Services/Springtime Air, LLC | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   vendor_address: 4929 Treaschwig Rd, Spring, TX 77373 | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8]   po_line_items: [{'description': 'Standard preventative maintenance cleaning with chemicals. Remove all components and hand wash them. reassembled components and ran a 30 minute cleaning cycle with proper cleaning solution. Ran 3 freeze cycles to ensure proper operation per manufacture specifications. Notes : GATE CODE 9647#', 'quantity': 3.0, 'net_price': 585.0}, {'description': 'Commercial Service Call', 'quantity': None, 'net_price': 229.0}] | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8] Worker-8 LLM result saved to ./ocr_output_march_20/SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf.llm.json | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8] Worker-8 completed (OCR=7.00s, total=9.32s) | fname=SAPS4_5100091534_US29_PFNAUS_2026_999884748.pdf
[2026-03-20 10:25:35] [DEBUG   ] [Worker-8] Worker-8 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:35] [INFO    ] [Worker-8] Worker-8 picked up task | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:35] [DEBUG   ] [MainProcess] File enqueued successfully (29/56) | fname=SAPS4_5100122517_US30_PFNAUS_2026_999936230.pdf
[2026-03-20 10:25:35] [INFO    ] [Worker-8] Worker-8 starting OCR (0.09 MB) | fname=SAPS4_5100116558_US29_PFNAUS_2026_999936357.pdf
[2026-03-20 10:25:35] [DEBUG   ] [MainProcess] Putting file 30/56 into queue | fname=SAPS4_5100125049_US29_PFNAUS_2026_999872715.pdf
[2026-03-20 10:25:36] [INFO    ] [Worker-6] Worker-6 OCR completed in 12.07s | fname=SAPS4_5100089050_US29_PFNAUS_2026_999936145.pdf
[2026-03-20 10:25:36] [DEBUG   ] [Worker-6] Page 1: 143 segments, 143 kept after confidence filter
[2026-03-20 10:25:36] [DEBUG   ] [Worker-6] Page 2: 72 segments, 72 kept after confidence filter
[2026-03-20 10:25:36] [DEBUG   ] [Worker-6] Page 3: 147 segments, 147 kept after confidence filter
[2026-03-20 10:25:36] [DEBUG   ] [Worker-6] Page 4: 45 segments, 45 kept after confidence filter
[2026-03-20 10:25:36] [INFO    ] [Worker-6] Worker-6 merge_text_with_spaces produced 202 lines from 4 page(s) | fname=SAPS4_5100089050_US29_PFNAUS_2026_999936145.pdf
[2026-03-20 10:25:36] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output_march_20/SAPS4_5100089050_US29_PFNAUS_2026_999936145.pdf.txt (0.0003s) | fname=SAPS4_5100089050_US29_PFNAUS_2026_999936145.pdf
[2026-03-20 10:25:36] [INFO    ] [Worker-6] Worker-6 calling LLM API (202 lines) | fname=SAPS4_5100089050_US29_PFNAUS_2026_999936145.pdf
[2026-03-20 10:25:36] [INFO    ] [Worker-4] Worker-4 OCR completed in 13.81s | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:36] [DEBUG   ] [Worker-4] Page 1: 137 segments, 131 kept after confidence filter
[2026-03-20 10:25:36] [DEBUG   ] [Worker-4] Page 2: 32 segments, 32 kept after confidence filter
[2026-03-20 10:25:36] [DEBUG   ] [Worker-4] Page 3: 137 segments, 131 kept after confidence filter
[2026-03-20 10:25:36] [DEBUG   ] [Worker-4] Page 4: 32 segments, 32 kept after confidence filter
[2026-03-20 10:25:36] [DEBUG   ] [Worker-4] Page 5: 137 segments, 131 kept after confidence filter
[2026-03-20 10:25:36] [INFO    ] [Worker-4] Worker-4 merge_text_with_spaces produced 248 lines from 6 page(s) | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:36] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output_march_20/SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf.txt (0.0002s) | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:36] [INFO    ] [Worker-4] Worker-4 calling LLM API (248 lines) | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:37] [INFO    ] [Worker-2] Worker-2 OCR completed in 9.76s | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:37] [DEBUG   ] [Worker-2] Page 1: 77 segments, 72 kept after confidence filter
[2026-03-20 10:25:37] [DEBUG   ] [Worker-2] Page 2: 11 segments, 11 kept after confidence filter
[2026-03-20 10:25:37] [DEBUG   ] [Worker-2] Page 3: 77 segments, 72 kept after confidence filter
[2026-03-20 10:25:37] [DEBUG   ] [Worker-2] Page 4: 11 segments, 11 kept after confidence filter
[2026-03-20 10:25:37] [DEBUG   ] [Worker-2] Page 5: 77 segments, 72 kept after confidence filter
[2026-03-20 10:25:37] [INFO    ] [Worker-2] Worker-2 merge_text_with_spaces produced 153 lines from 6 page(s) | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:37] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output_march_20/SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf.txt (0.0002s) | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:37] [INFO    ] [Worker-2] Worker-2 calling LLM API (153 lines) | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:38] [INFO    ] [Worker-5] Worker-5 OCR completed in 8.40s | fname=SAPS4_5100106021_US30_PFNAUS_2026_999930784.pdf
[2026-03-20 10:25:38] [DEBUG   ] [Worker-5] Page 1: 119 segments, 115 kept after confidence filter
[2026-03-20 10:25:38] [DEBUG   ] [Worker-5] Page 2: 22 segments, 22 kept after confidence filter
[2026-03-20 10:25:38] [DEBUG   ] [Worker-5] Page 3: 119 segments, 115 kept after confidence filter
[2026-03-20 10:25:38] [INFO    ] [Worker-5] Worker-5 merge_text_with_spaces produced 136 lines from 4 page(s) | fname=SAPS4_5100106021_US30_PFNAUS_2026_999930784.pdf
[2026-03-20 10:25:38] [INFO    ] [Worker-5] Worker-5 output written to ./ocr_output_march_20/SAPS4_5100106021_US30_PFNAUS_2026_999930784.pdf.txt (0.0002s) | fname=SAPS4_5100106021_US30_PFNAUS_2026_999930784.pdf
[2026-03-20 10:25:38] [INFO    ] [Worker-5] Worker-5 calling LLM API (136 lines) | fname=SAPS4_5100106021_US30_PFNAUS_2026_999930784.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2] Worker-2 LLM response status=200 in 2.04s | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2] Worker-2 LLM invoice_data fields: | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   invoice_number: 1000501058 | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   invoice_date: Sunday 1 Feb 2026 12:00 PM GMT-05:00 | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   invoice_amount: 509.44 | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   invoice_currency: ['USD'] | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   tax_amount: 34.44 | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   po_number: ['M413434295'] | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   gl_account_number: None | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   freight_and_handling_charges: None | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   cost_center: None | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   vendor_name: COVERALL | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   vendor_address: Deerfield Beach, FL, US | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   po_line_items: [{'description': 'MaterialSC12-1000 / COMMERCIAL CLEANING SERVICE', 'quantity': '475.0', 'net_price': '1.0'}] | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2] Worker-2 LLM raw_response fields: | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   invoice_number: 1000501058 | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   invoice_date: Sunday 1 Feb 2026 12:00 PM GMT-05:00 | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   invoice_amount: 509.44 | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   invoice_currency: ['USD'] | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   tax_amount: 34.44 | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   po_number: ['M413434295'] | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   gl_account_number: None | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   freight_and_handling_charges: None | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   cost_center: None | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   vendor_name: COVERALL | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   vendor_address: Deerfield Beach, FL, US | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2]   po_line_items: [{'description': 'MaterialSC12-1000 / COMMERCIAL CLEANING SERVICE', 'quantity': 475.0, 'net_price': 1.0}] | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2] Worker-2 LLM result saved to ./ocr_output_march_20/SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf.llm.json | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2] Worker-2 completed (OCR=9.76s, total=11.81s) | fname=SAPS4_5100099021_US29_PFNAUS_2026_999872645.pdf
[2026-03-20 10:25:39] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-03-20 10:25:39] [INFO    ] [Worker-2] Worker-2 picked up task | fname=SAPS4_5100118536_US29_PFNAUS_2026_999884426.pdf
[2026-03-20 10:25:39] [DEBUG   ] [MainProcess] File enqueued successfully (30/56) | fname=SAPS4_5100125049_US29_PFNAUS_2026_999872715.pdf
[2026-03-20 10:25:39] [INFO    ] [Worker-2] Worker-2 starting OCR (0.09 MB) | fname=SAPS4_5100118536_US29_PFNAUS_2026_999884426.pdf
[2026-03-20 10:25:39] [DEBUG   ] [MainProcess] Putting file 31/56 into queue | fname=SAPS4_5100127041_US29_PFNAUS_2026_999884570.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4] Worker-4 LLM response status=200 in 3.29s | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4] Worker-4 LLM invoice_data fields: | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   invoice_number: 980530122426 | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   invoice_date: Thursday 12 Feb 2026 5:26 AM GMT-07:00 | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   invoice_amount: 379.52 | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   invoice_currency: ['USD'] | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   tax_amount: 28.51 | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   po_number: ['M413553089'] | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   gl_account_number: None | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   freight_and_handling_charges: None | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   cost_center: None | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   vendor_name: GRANGER | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
[2026-03-20 10:25:40] [INFO    ] [Worker-4]   vendor_address: 100 Grainger Pkwy, Lake Forest, IL, United States | fname=SAPS4_5100080066_US29_PFNAUS_2026_999872937.pdf
