[2026-02-10 12:08:39] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260210_120839.log | fname=
[2026-02-10 12:09:06] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/12124087 Mismatch PepsiCo Company Name (PO).pdf.txt (0.0009s) | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 12:09:06] [INFO    ] [Worker-3] Worker-3 completed (OCR=20.60s, total=20.60s) | fname=12124087 Mismatch PepsiCo Company Name (PO).pdf
[2026-02-10 12:09:06] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:06] [INFO    ] [Worker-3] Worker-3 picked up task | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:09:06] [INFO    ] [Worker-3] Worker-3 starting OCR (0.03 MB) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:09:06] [DEBUG   ] [MainProcess] File enqueued successfully (18/36) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:09:06] [DEBUG   ] [MainProcess] Putting file 19/36 into queue | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:09:08] [INFO    ] [Worker-1] Worker-1 OCR completed in 7.15s | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 12:09:08] [INFO    ] [Worker-1] Worker-1 extracted 15 lines from 1 page(s) | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 12:09:08] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/34046864 Invalid Tax Info. (PO).pdf.txt (0.0002s) | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 12:09:08] [INFO    ] [Worker-1] Worker-1 completed (OCR=7.15s, total=7.15s) | fname=34046864 Invalid Tax Info. (PO).pdf
[2026-02-10 12:09:08] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:08] [INFO    ] [Worker-1] Worker-1 picked up task | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:09:08] [INFO    ] [Worker-1] Worker-1 starting OCR (0.06 MB) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:09:08] [DEBUG   ] [MainProcess] File enqueued successfully (19/36) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:09:08] [DEBUG   ] [MainProcess] Putting file 20/36 into queue | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:09:10] [INFO    ] [Worker-6] Worker-6 OCR completed in 22.80s | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 12:09:10] [INFO    ] [Worker-6] Worker-6 extracted 45 lines from 3 page(s) | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 12:09:10] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output/32527148 UOM Mismatch (PO).pdf.txt (0.0002s) | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 12:09:10] [INFO    ] [Worker-6] Worker-6 completed (OCR=22.80s, total=22.80s) | fname=32527148 UOM Mismatch (PO).pdf
[2026-02-10 12:09:10] [DEBUG   ] [Worker-6] Worker-6 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:10] [INFO    ] [Worker-6] Worker-6 picked up task | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:09:10] [DEBUG   ] [MainProcess] File enqueued successfully (20/36) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:09:10] [INFO    ] [Worker-6] Worker-6 starting OCR (0.04 MB) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:09:10] [DEBUG   ] [MainProcess] Putting file 21/36 into queue | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:09:11] [INFO    ] [Worker-0] Worker-0 OCR completed in 24.85s | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 12:09:11] [INFO    ] [Worker-0] Worker-0 extracted 45 lines from 3 page(s) | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 12:09:11] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/23996926 Manual Check of Indexing Lines (PO).pdf.txt (0.0003s) | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 12:09:11] [INFO    ] [Worker-0] Worker-0 completed (OCR=24.85s, total=24.86s) | fname=23996926 Manual Check of Indexing Lines (PO).pdf
[2026-02-10 12:09:11] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:11] [INFO    ] [Worker-0] Worker-0 picked up task | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:09:11] [DEBUG   ] [MainProcess] File enqueued successfully (21/36) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:09:11] [INFO    ] [Worker-0] Worker-0 starting OCR (0.04 MB) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:09:11] [DEBUG   ] [MainProcess] Putting file 22/36 into queue | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:09:16] [INFO    ] [Worker-2] Worker-2 OCR completed in 21.01s | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 12:09:16] [INFO    ] [Worker-2] Worker-2 extracted 45 lines from 3 page(s) | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 12:09:16] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/33365033 Unable to Determine Company Code (NPO).pdf.txt (0.0003s) | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 12:09:16] [INFO    ] [Worker-2] Worker-2 completed (OCR=21.01s, total=21.01s) | fname=33365033 Unable to Determine Company Code (NPO).pdf
[2026-02-10 12:09:16] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:16] [DEBUG   ] [MainProcess] File enqueued successfully (22/36) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:09:16] [INFO    ] [Worker-2] Worker-2 picked up task | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:09:16] [DEBUG   ] [MainProcess] Putting file 23/36 into queue | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:09:16] [INFO    ] [Worker-2] Worker-2 starting OCR (0.07 MB) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:09:20] [INFO    ] [Worker-4] Worker-4 OCR completed in 14.46s | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 12:09:20] [INFO    ] [Worker-4] Worker-4 extracted 30 lines from 2 page(s) | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 12:09:20] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/34260911 Missing Item Qty. (PO).pdf.txt (0.0003s) | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 12:09:20] [INFO    ] [Worker-4] Worker-4 completed (OCR=14.46s, total=14.46s) | fname=34260911 Missing Item Qty. (PO).pdf
[2026-02-10 12:09:20] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:20] [INFO    ] [Worker-4] Worker-4 picked up task | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:09:20] [INFO    ] [Worker-4] Worker-4 starting OCR (0.06 MB) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:09:20] [DEBUG   ] [MainProcess] File enqueued successfully (23/36) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:09:20] [DEBUG   ] [MainProcess] Putting file 24/36 into queue | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:09:21] [INFO    ] [Worker-3] Worker-3 OCR completed in 14.56s | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:09:21] [INFO    ] [Worker-3] Worker-3 extracted 30 lines from 2 page(s) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:09:21] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/34388480 Invalid Requestor ID (NPO).pdf.txt (0.0002s) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:09:21] [INFO    ] [Worker-3] Worker-3 completed (OCR=14.56s, total=14.56s) | fname=34388480 Invalid Requestor ID (NPO).pdf
[2026-02-10 12:09:21] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:21] [INFO    ] [Worker-3] Worker-3 picked up task | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:09:21] [INFO    ] [Worker-3] Worker-3 starting OCR (0.03 MB) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:09:21] [DEBUG   ] [MainProcess] File enqueued successfully (24/36) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:09:21] [DEBUG   ] [MainProcess] Putting file 25/36 into queue | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-7] Worker-7 OCR completed in 41.02s | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-7] Worker-7 extracted 90 lines from 6 page(s) | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/23867942 Invoice Older than Allowed (PO).pdf.txt (0.0002s) | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-7] Worker-7 completed (OCR=41.02s, total=41.02s) | fname=23867942 Invoice Older than Allowed (PO).pdf
[2026-02-10 12:09:27] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:27] [INFO    ] [Worker-7] Worker-7 picked up task | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-7] Worker-7 starting OCR (0.05 MB) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:09:27] [DEBUG   ] [MainProcess] File enqueued successfully (25/36) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:09:27] [DEBUG   ] [MainProcess] Putting file 26/36 into queue | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-6] Worker-6 OCR completed in 17.81s | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-6] Worker-6 extracted 30 lines from 2 page(s) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output/34728178 Vendor Mismatch (PO).pdf.txt (0.0004s) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-6] Worker-6 completed (OCR=17.81s, total=17.81s) | fname=34728178 Vendor Mismatch (PO).pdf
[2026-02-10 12:09:27] [DEBUG   ] [Worker-6] Worker-6 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:27] [INFO    ] [Worker-6] Worker-6 picked up task | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:09:27] [DEBUG   ] [MainProcess] File enqueued successfully (26/36) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:09:27] [INFO    ] [Worker-6] Worker-6 starting OCR (0.03 MB) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:09:27] [DEBUG   ] [MainProcess] Putting file 27/36 into queue | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:09:29] [INFO    ] [Worker-0] Worker-0 OCR completed in 17.92s | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:09:29] [INFO    ] [Worker-0] Worker-0 extracted 45 lines from 3 page(s) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:09:29] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/35294023 Please Index (NPO).pdf.txt (0.0002s) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:09:29] [INFO    ] [Worker-0] Worker-0 completed (OCR=17.92s, total=17.92s) | fname=35294023 Please Index (NPO).pdf
[2026-02-10 12:09:29] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:29] [DEBUG   ] [MainProcess] File enqueued successfully (27/36) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:09:29] [INFO    ] [Worker-0] Worker-0 picked up task | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:09:29] [INFO    ] [Worker-0] Worker-0 starting OCR (0.02 MB) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:09:29] [DEBUG   ] [MainProcess] Putting file 28/36 into queue | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:09:35] [INFO    ] [Worker-3] Worker-3 OCR completed in 13.67s | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:09:35] [INFO    ] [Worker-3] Worker-3 extracted 30 lines from 2 page(s) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:09:35] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/36289412 Missing Invoice Date (PO).pdf.txt (0.0003s) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:09:35] [INFO    ] [Worker-3] Worker-3 completed (OCR=13.67s, total=13.67s) | fname=36289412 Missing Invoice Date (PO).pdf
[2026-02-10 12:09:35] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:35] [INFO    ] [Worker-3] Worker-3 picked up task | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:09:35] [INFO    ] [Worker-3] Worker-3 starting OCR (0.02 MB) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:09:35] [DEBUG   ] [MainProcess] File enqueued successfully (28/36) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:09:35] [DEBUG   ] [MainProcess] Putting file 29/36 into queue | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:09:37] [INFO    ] [Worker-2] Worker-2 OCR completed in 21.22s | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:09:37] [INFO    ] [Worker-2] Worker-2 extracted 45 lines from 3 page(s) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:09:37] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/35659400  Company Code Mismatch (PO).pdf.txt (0.0003s) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:09:37] [INFO    ] [Worker-2] Worker-2 completed (OCR=21.22s, total=21.22s) | fname=35659400  Company Code Mismatch (PO).pdf
[2026-02-10 12:09:37] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:37] [INFO    ] [Worker-2] Worker-2 picked up task | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:09:37] [INFO    ] [Worker-2] Worker-2 starting OCR (0.03 MB) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:09:37] [DEBUG   ] [MainProcess] File enqueued successfully (29/36) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:09:37] [DEBUG   ] [MainProcess] Putting file 30/36 into queue | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:09:38] [INFO    ] [Worker-1] Worker-1 OCR completed in 29.14s | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:09:38] [INFO    ] [Worker-1] Worker-1 extracted 60 lines from 4 page(s) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:09:38] [INFO    ] [Worker-1] Worker-1 output written to ./ocr_output/34606454 Multiple Bank Accounts Exist (PO).pdf.txt (0.0003s) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:09:38] [INFO    ] [Worker-1] Worker-1 completed (OCR=29.14s, total=29.14s) | fname=34606454 Multiple Bank Accounts Exist (PO).pdf
[2026-02-10 12:09:38] [DEBUG   ] [Worker-1] Worker-1 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:38] [INFO    ] [Worker-1] Worker-1 picked up task | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:09:38] [INFO    ] [Worker-1] Worker-1 starting OCR (0.04 MB) | fname=37151454 Process Non-PO Credit Memo (NPO).pdf
[2026-02-10 12:09:38] [DEBUG   ] [MainProcess] File enqueued successfully (30/36) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:09:38] [DEBUG   ] [MainProcess] Putting file 31/36 into queue | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-3] Worker-3 OCR completed in 7.08s | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-3] Worker-3 extracted 15 lines from 1 page(s) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-3] Worker-3 output written to ./ocr_output/36532827   Missing Mandatory Information (NPO).pdf.txt (0.0003s) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-3] Worker-3 completed (OCR=7.08s, total=7.08s) | fname=36532827   Missing Mandatory Information (NPO).pdf
[2026-02-10 12:09:42] [DEBUG   ] [Worker-3] Worker-3 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:42] [INFO    ] [Worker-3] Worker-3 picked up task | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-3] Worker-3 starting OCR (0.03 MB) | fname=37290355 Process PO Credit Memo (PO).pdf
[2026-02-10 12:09:42] [DEBUG   ] [MainProcess] File enqueued successfully (31/36) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:09:42] [DEBUG   ] [MainProcess] Putting file 32/36 into queue | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-4] Worker-4 OCR completed in 21.70s | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-4] Worker-4 extracted 45 lines from 3 page(s) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/36114864 Invalid Tax Info (NPO).pdf.txt (0.0003s) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-4] Worker-4 completed (OCR=21.70s, total=21.70s) | fname=36114864 Invalid Tax Info (NPO).pdf
[2026-02-10 12:09:42] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:42] [INFO    ] [Worker-4] Worker-4 picked up task | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:09:42] [DEBUG   ] [MainProcess] File enqueued successfully (32/36) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-4] Worker-4 starting OCR (0.03 MB) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:09:42] [DEBUG   ] [MainProcess] Putting file 33/36 into queue | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-0] Worker-0 OCR completed in 13.44s | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-0] Worker-0 extracted 30 lines from 2 page(s) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/36364887 Accounting Vendor Maintenance Required (PO).pdf.txt (0.0003s) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-0] Worker-0 completed (OCR=13.44s, total=13.44s) | fname=36364887 Accounting Vendor Maintenance Required (PO).pdf
[2026-02-10 12:09:42] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:42] [INFO    ] [Worker-0] Worker-0 picked up task | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:09:42] [INFO    ] [Worker-0] Worker-0 starting OCR (0.06 MB) | fname=37451662 Missing Vendor Invoice Reference Number (NPO).pdf
[2026-02-10 12:09:42] [DEBUG   ] [MainProcess] File enqueued successfully (33/36) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:09:42] [DEBUG   ] [MainProcess] Putting file 34/36 into queue | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:09:43] [INFO    ] [Worker-6] Worker-6 OCR completed in 15.93s | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:09:43] [INFO    ] [Worker-6] Worker-6 extracted 45 lines from 3 page(s) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:09:43] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output/36292740 Suspected Duplicate (NPO).pdf.txt (0.0003s) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:09:43] [INFO    ] [Worker-6] Worker-6 completed (OCR=15.93s, total=15.93s) | fname=36292740 Suspected Duplicate (NPO).pdf
[2026-02-10 12:09:43] [DEBUG   ] [Worker-6] Worker-6 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:43] [INFO    ] [Worker-6] Worker-6 picked up task | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:09:43] [INFO    ] [Worker-6] Worker-6 starting OCR (0.01 MB) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:09:43] [DEBUG   ] [MainProcess] File enqueued successfully (34/36) | fname=37692967 Invalid UOM (PO).pdf
[2026-02-10 12:09:43] [DEBUG   ] [MainProcess] Putting file 35/36 into queue | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:09:46] [INFO    ] [Worker-7] Worker-7 OCR completed in 19.08s | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:09:46] [INFO    ] [Worker-7] Worker-7 extracted 45 lines from 3 page(s) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:09:46] [INFO    ] [Worker-7] Worker-7 output written to ./ocr_output/36289708  Process Non Invoice Document.pdf.txt (0.0003s) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:09:46] [INFO    ] [Worker-7] Worker-7 completed (OCR=19.08s, total=19.08s) | fname=36289708  Process Non Invoice Document.pdf
[2026-02-10 12:09:46] [DEBUG   ] [Worker-7] Worker-7 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:46] [INFO    ] [Worker-7] Worker-7 picked up task | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:09:46] [DEBUG   ] [MainProcess] File enqueued successfully (35/36) | fname=37768719 Approval Required (NPO).pdf
[2026-02-10 12:09:46] [INFO    ] [Worker-7] Worker-7 starting OCR (0.02 MB) | fname=37689388 Process Non-PO Invoice (NPO).pdf
[2026-02-10 12:09:46] [DEBUG   ] [MainProcess] Putting file 36/36 into queue | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:09:48] [INFO    ] [Worker-5] Worker-5 OCR completed in 51.87s | fname=33815264 Invalid Currency (NPO).pdf
[2026-02-10 12:09:48] [INFO    ] [Worker-5] Worker-5 extracted 105 lines from 7 page(s) | fname=33815264 Invalid Currency (NPO).pdf
[2026-02-10 12:09:48] [INFO    ] [Worker-5] Worker-5 output written to ./ocr_output/33815264 Invalid Currency (NPO).pdf.txt (0.0003s) | fname=33815264 Invalid Currency (NPO).pdf
[2026-02-10 12:09:48] [INFO    ] [Worker-5] Worker-5 completed (OCR=51.87s, total=51.87s) | fname=33815264 Invalid Currency (NPO).pdf
[2026-02-10 12:09:48] [DEBUG   ] [Worker-5] Worker-5 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:48] [INFO    ] [Worker-5] Worker-5 picked up task | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:09:48] [INFO    ] [Worker-5] Worker-5 starting OCR (0.04 MB) | fname=37689884 Invalid Vendor (NPO).pdf
[2026-02-10 12:09:48] [DEBUG   ] [MainProcess] File enqueued successfully (36/36) | fname=37794522 Invalid Vendor (PO).pdf
[2026-02-10 12:09:48] [INFO    ] [MainProcess] All 36 files enqueued in 69.846s | fname=ENQUEUE
[2026-02-10 12:09:48] [INFO    ] [MainProcess] Sending 8 sentinel(s) to shut down workers | fname=SHUTDOWN
[2026-02-10 12:09:49] [INFO    ] [Worker-6] Worker-6 OCR completed in 6.00s | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:09:49] [INFO    ] [Worker-6] Worker-6 extracted 15 lines from 1 page(s) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:09:49] [INFO    ] [Worker-6] Worker-6 output written to ./ocr_output/37654394 Invalid PO Number (PO).pdf.txt (0.0003s) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:09:49] [INFO    ] [Worker-6] Worker-6 completed (OCR=6.00s, total=6.00s) | fname=37654394 Invalid PO Number (PO).pdf
[2026-02-10 12:09:49] [DEBUG   ] [Worker-6] Worker-6 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:49] [INFO    ] [Worker-6] Worker-6 picked up task | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:09:49] [INFO    ] [Worker-6] Worker-6 starting OCR (0.06 MB) | fname=37691076 Please Index (PO).pdf
[2026-02-10 12:09:51] [INFO    ] [Worker-2] Worker-2 OCR completed in 13.96s | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:09:51] [INFO    ] [Worker-2] Worker-2 extracted 30 lines from 2 page(s) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:09:51] [INFO    ] [Worker-2] Worker-2 output written to ./ocr_output/36761716 Invoice Older than Allowed (NPO).pdf.txt (0.0003s) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:09:51] [INFO    ] [Worker-2] Worker-2 completed (OCR=13.96s, total=13.96s) | fname=36761716 Invoice Older than Allowed (NPO).pdf
[2026-02-10 12:09:51] [DEBUG   ] [Worker-2] Worker-2 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-10 12:09:51] [INFO    ] [Worker-2] Worker-2 picked up task | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:09:51] [INFO    ] [Worker-2] Worker-2 starting OCR (0.18 MB) | fname=37691214 Missing Vendor Invoice Reference (PO).pdf
[2026-02-10 12:09:52] [INFO    ] [Worker-4] Worker-4 OCR completed in 10.04s | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:09:52] [INFO    ] [Worker-4] Worker-4 extracted 30 lines from 2 page(s) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:09:52] [INFO    ] [Worker-4] Worker-4 output written to ./ocr_output/37371307 Invalid Currency (PO).pdf.txt (0.0002s) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:09:52] [INFO    ] [Worker-4] Worker-4 completed (OCR=10.04s, total=10.04s) | fname=37371307 Invalid Currency (PO).pdf
[2026-02-10 12:09:52] [DEBUG   ] [Worker-4] Worker-4 waiting for next task from queue | fname=QUEUE_WAIT
